assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,OGT,predicted_OGT,I_fraction,V_fraction,Y_fraction,W_fraction,R_fraction,E_fraction,L_fraction,A_fraction,N_fraction,D_fraction,C_fraction,Q_fraction,G_fraction,H_fraction,K_fraction,M_fraction,F_fraction,P_fraction,S_fraction,T_fraction,B_fraction,Z_fraction,O_fraction,U_fraction,X_fraction,J_fraction,other_fraction
GCA_000092465.1,PRJNA33683,SAMN00002730,na,representative genome,591019,84599,Staphylothermus hellenicus DSM 12710,strain=DSM 12710,na,latest,Complete Genome,Major,Full,01/06/2010,ASM9246v1,US DOE Joint Genome Institute (JGI-PGF),GCF_000092465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/465/GCA_000092465.1_ASM9246v1,na,assembly from type material,na,haploid,archaea,1580347,1580347,36.5,1,1,1,US DOE Joint Genome Institute (JGI-PGF),Annotation submitted by US DOE Joint Genome Institute (JGI-PGF),12/11/2013,1716,1599,48,22180806,85,99.27,0.10136,0.07129,0.05116,0.01181,0.0563,0.0683,0.10325,0.05958,0.04135,0.04729,0.00656,0.01745,0.06568,0.01777,0.07547,0.02218,0.03491,0.04423,0.05701,0.04705,0,0,0,0,0,0,0
GCA_000015945.1,PRJNA17449,SAMN02598390,na,representative genome,399550,2280,Staphylothermus marinus F1,strain=F1,na,latest,Complete Genome,Major,Full,21/02/2007,ASM1594v1,US DOE Joint Genome Institute,GCF_000015945.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/945/GCA_000015945.1_ASM1594v1,na,assembly from type material,na,haploid,archaea,1570485,1570485,35.5,1,1,1,US DOE Joint Genome Institute,Annotation submitted by US DOE Joint Genome Institute,01/28/14,1646,1570,36,21304655,88,101.19,0.10406,0.07164,0.05145,0.01172,0.0543,0.06842,0.10394,0.05834,0.04233,0.0467,0.00629,0.01744,0.06453,0.01751,0.07517,0.02241,0.03577,0.04363,0.05658,0.04778,0,0,0,0,0,0,0
GCA_009729035.1,PRJNA488459,SAMN09933091,na,representative genome,41675,41675,Stygiolobus azoricus,strain=FC6,na,latest,Complete Genome,Major,Full,04/12/2019,ASM972903v1,North Carolina State University,GCF_009729035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/035/GCA_009729035.1_ASM972903v1,na,assembly from type material,na,haploid,archaea,1987069,1987069,37.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),10/22/19,2177,2042,51,na,80,80.27,0.08999,0.07977,0.04667,0.00953,0.04311,0.07149,0.10264,0.05828,0.0443,0.04737,0.00613,0.02203,0.06707,0.01316,0.07795,0.02217,0.04306,0.04024,0.06579,0.04924,0,0,0,0,0,0,0
GCA_000012285.1,PRJNA13935,SAMN02603173,na,na,330779,2285,Sulfolobus acidocaldarius DSM 639,strain=DSM 639,na,latest,Complete Genome,Major,Full,05/07/2005,ASM1228v1,Danish Archaea Centre,GCF_000012285.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/285/GCA_000012285.1_ASM1228v1,na,assembly from type material,na,haploid,archaea,2225959,2225959,36.5,1,1,1,Danish Archaea Centre,Annotation submitted by Danish Archaea Centre,01/30/14,2329,2223,81,15995215,71,78.61,0.09101,0.078,0.04628,0.00989,0.04573,0.06808,0.10243,0.05574,0.04821,0.04859,0.00581,0.02276,0.06713,0.01287,0.07465,0.02188,0.04281,0.03927,0.06999,0.04889,0,0,0,0,0,0,0
GCA_028472365.1,PRJNA594306,SAMN13512241,na,na,330779,2285,Sulfolobus acidocaldarius DSM 639,strain=DSM 639,na,latest,Complete Genome,Major,Full,06/02/2023,ASM2847236v1,Wuhan Unverisity,GCF_028472365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/472/365/GCA_028472365.1_ASM2847236v1,na,assembly from type material,na,haploid,archaea,2225130,2225130,36.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),12/10/2019,2347,2257,51,na,71,78.79,0.09101,0.07796,0.04639,0.00984,0.04585,0.06819,0.10237,0.05543,0.04817,0.04864,0.0059,0.02278,0.06698,0.0129,0.075,0.02185,0.04285,0.03908,0.06991,0.04889,0,0,0,0,0,0,0
GCA_000340315.1,PRJNA66533,SAMN02604152,na,na,1028566,2285,Sulfolobus acidocaldarius N8,strain=N8,na,latest,Complete Genome,Major,Full,08/02/2013,ASM34031v1,University of Cincinnati,GCF_000340315.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/340/315/GCA_000340315.1_ASM34031v1,na,na,na,haploid,archaea,2176362,2176362,36.5,1,1,1,University of Cincinnati,Annotation submitted by University of Cincinnati,01/31/14,2308,2275,33,22418622,71,79.12,0.09091,0.07798,0.04631,0.00981,0.04608,0.06868,0.10219,0.05544,0.04808,0.04894,0.00587,0.02271,0.06692,0.0129,0.07538,0.02193,0.0427,0.03909,0.0695,0.04857,0,0,0,0,0,0,0
GCA_000338775.1,PRJNA66535,SAMN02604153,na,na,1028567,2285,Sulfolobus acidocaldarius Ron12/I,strain=Ron12/I,na,latest,Complete Genome,Major,Full,08/02/2013,ASM33877v1,University of Cincinnati,GCF_000338775.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/775/GCA_000338775.1_ASM33877v1,na,na,na,haploid,archaea,2223983,2223983,36.5,1,1,1,University of Cincinnati,Annotation submitted by University of Cincinnati,01/31/14,2350,2317,33,22418622,71,78.68,0.09081,0.07798,0.04626,0.00986,0.04607,0.06866,0.10185,0.0554,0.0482,0.04905,0.00589,0.02268,0.06718,0.01294,0.07533,0.02192,0.04259,0.03907,0.06953,0.04871,0,0,0,0,0,0,0
GCA_000508305.1,PRJNA231215,SAMN03081514,na,na,1435377,2285,Sulfolobus acidocaldarius SUSAZ,strain=SUSAZ,na,latest,Complete Genome,Major,Full,16/12/2013,ASM50830v1,Center for Genomic Sciences,GCF_000508305.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/508/305/GCA_000508305.1_ASM50830v1,genome length too small,na,na,haploid,archaea,2061920,2061920,36,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,12/12/2013,2228,2146,50,na,71,77.62,0.09203,0.07737,0.04569,0.00993,0.04577,0.06831,0.10126,0.05614,0.04808,0.04892,0.006,0.02276,0.06796,0.01312,0.07524,0.02219,0.04245,0.03892,0.06935,0.0485,0,0,0,0,0,0,0
GCA_019175305.1,PRJNA716249,SAMN18406479,na,na,2286,2286,Saccharolobus shibatae,strain=S38A,na,latest,Complete Genome,Major,Full,08/07/2021,ASM1917530v1,Skolkovo Institute of Science and Technology,GCF_019175305.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/175/305/GCA_019175305.1_ASM1917530v1,na,na,na,haploid,archaea,2791785,2791785,35.5,1,1,1,Skolkovo Institute of Science and Technology,Annotation submitted by Skolkovo Institute of Science and Technology,07/08/2021,3178,3132,46,34190379,73,83.2,0.09495,0.07417,0.04791,0.01057,0.04577,0.06952,0.10343,0.05615,0.04965,0.04731,0.00638,0.02091,0.06439,0.01317,0.07717,0.02223,0.04372,0.03814,0.06731,0.04715,0,0,0,0,0,0,0
GCA_019175325.1,PRJNA716248,SAMN18407733,na,na,2286,2286,Saccharolobus shibatae,strain=BEU9,na,latest,Complete Genome,Major,Full,08/07/2021,ASM1917532v1,Skolkovo Institute of Science and Technology,GCF_019175325.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/175/325/GCA_019175325.1_ASM1917532v1,na,na,na,haploid,archaea,2778607,2778607,35.5,2,2,2,Skolkovo Institute of Science and Technology,Annotation submitted by Skolkovo Institute of Science and Technology,07/08/2021,3206,3159,47,34190379,73,83.77,0.0949,0.07371,0.04837,0.01042,0.04597,0.0695,0.10405,0.05607,0.04984,0.04695,0.00623,0.02144,0.06338,0.01305,0.07773,0.02207,0.0437,0.03795,0.0674,0.04728,0,0,0,0,0,0,0
GCA_019175345.1,PRJNA716250,SAMN18432893,na,representative genome,523848,2286,Saccharolobus shibatae B12,strain=B12,na,latest,Complete Genome,Major,Full,08/07/2021,ASM1917534v1,Skolkovo Institute of Science and Technology,GCF_019175345.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/175/345/GCA_019175345.1_ASM1917534v1,na,assembly from type material,na,haploid,archaea,2916875,2916875,35,2,2,2,Skolkovo Institute of Science and Technology,Annotation submitted by Skolkovo Institute of Science and Technology,07/08/2021,3268,3221,47,34190379,73,81.54,0.09592,0.07358,0.04852,0.01065,0.04463,0.06851,0.10274,0.05668,0.05029,0.04694,0.00595,0.02153,0.06469,0.0132,0.0761,0.02222,0.04392,0.03878,0.06712,0.04802,0,0,0,0,0,0,0
GCA_900079115.1,PRJEB13308,SAMEA3920617,na,na,2287,2287,Saccharolobus solfataricus,strain=P1,na,latest,Complete Genome,Major,Full,11/04/2016,SSOP1,Institute of Biology,GCF_900079115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/079/115/GCA_900079115.1_SSOP1,na,assembly from type material,na,haploid,archaea,3034024,3034024,35.5,1,1,1,Institute of Biology,Annotation submitted by Institute of Biology,04/11/2016,3402,3328,64,na,74,84.23,0.09441,0.07473,0.04818,0.01056,0.04739,0.06818,0.10396,0.05541,0.04961,0.04648,0.00632,0.02097,0.06386,0.01297,0.07747,0.0224,0.04449,0.03793,0.06731,0.04736,0,0,0,0,0,0,0
GCA_000968395.2,PRJNA277733,SAMN03395044,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-C,na,latest,Complete Genome,Major,Full,25/10/2018,ASM96839v2,University of Nebraska-Lincoln,GCF_000968395.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/395/GCA_000968395.2_ASM96839v2,na,na,na,haploid,archaea,2727312,2727312,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/23/18,3028,2651,50,26021927,74,84,0.09592,0.07457,0.04773,0.01034,0.0463,0.06893,0.10337,0.05677,0.04936,0.04737,0.00617,0.02121,0.06445,0.01283,0.07741,0.0218,0.04351,0.0382,0.06655,0.04723,0,0,0,0,0,0,0
GCA_000968355.2,PRJNA279939,SAMN03452281,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-B,na,latest,Complete Genome,Major,Full,25/10/2018,ASM96835v2,University of Nebraska-Lincoln,GCF_000968355.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/355/GCA_000968355.2_ASM96835v2,na,na,na,haploid,archaea,2727312,2727312,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/23/18,3028,2652,50,26021927,74,84,0.09591,0.07457,0.04773,0.01035,0.0463,0.06894,0.10337,0.05676,0.04936,0.04737,0.00617,0.02121,0.06445,0.01283,0.07741,0.0218,0.04351,0.03819,0.06655,0.04723,0,0,0,0,0,0,0
GCA_000968435.2,PRJNA279935,SAMN03452280,na,na,2287,2287,Saccharolobus solfataricus,strain=SULA,98/2,latest,Complete Genome,Major,Full,31/10/2018,ASM96843v2,University of Nebraska-Lincoln,GCF_000968435.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/435/GCA_000968435.2_ASM96843v2,na,na,na,haploid,archaea,2727312,2727312,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/30/18,3028,2652,50,26021927,74,84,0.09591,0.07457,0.04773,0.01035,0.0463,0.06894,0.10337,0.05676,0.04936,0.04737,0.00617,0.02121,0.06445,0.01283,0.07741,0.0218,0.04351,0.03819,0.06655,0.04723,0,0,0,0,0,0,0
GCA_003852175.1,PRJNA347855,SAMN05896747,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-N,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385217v1,University of Nebraska-Lincoln,GCF_003852175.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/175/GCA_003852175.1_ASM385217v1,na,na,na,haploid,archaea,2658139,2658139,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/24/18,2970,2606,50,30425171,74,84.04,0.09625,0.07448,0.04773,0.01022,0.04619,0.0689,0.10344,0.05685,0.04942,0.04732,0.00621,0.02118,0.06434,0.01275,0.07754,0.02179,0.04347,0.03813,0.0666,0.04719,0,0,0,0,0,0,0
GCA_003852195.1,PRJNA347851,SAMN05896744,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-H,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385219v1,University of Nebraska-Lincoln,GCF_003852195.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/195/GCA_003852195.1_ASM385219v1,na,na,na,haploid,archaea,2668974,2668974,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/22/18,2986,2620,50,30425171,74,84.09,0.09629,0.07449,0.04772,0.01021,0.0462,0.06886,0.1035,0.05684,0.04939,0.04733,0.00621,0.02118,0.06431,0.01277,0.07751,0.02181,0.04349,0.03814,0.0666,0.04717,0,0,0,0,0,0,0
GCA_003852095.1,PRJNA347857,SAMN05896748,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-O,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385209v1,University of Nebraska-Lincoln,GCF_003852095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/095/GCA_003852095.1_ASM385209v1,na,na,na,haploid,archaea,2659140,2659140,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/22/18,2974,2608,50,30425171,74,84.04,0.09625,0.07447,0.04774,0.01022,0.04619,0.0689,0.10344,0.05684,0.04943,0.04731,0.00622,0.02118,0.06433,0.01275,0.07754,0.02179,0.04347,0.03813,0.06659,0.04719,0,0,0,0,0,0,0
GCA_003852115.1,PRJNA352873,SAMN06006254,na,na,2287,2287,Saccharolobus solfataricus,strain=SUL120,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385211v1,University of Nebraska-Lincoln,GCF_003852115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/115/GCA_003852115.1_ASM385211v1,na,na,na,haploid,archaea,2707507,2707507,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/22/18,2987,2607,49,30425171,74,83.64,0.09605,0.07471,0.04767,0.01036,0.04615,0.06872,0.10313,0.05667,0.04939,0.04744,0.00618,0.02106,0.06479,0.01282,0.07729,0.02182,0.04367,0.03827,0.06668,0.04715,0,0,0,0,0,0,0
GCA_003852215.1,PRJNA347852,SAMN05896745,na,na,2287,2287,Saccharolobus solfataricus,strain=SARC-I,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385221v1,University of Nebraska-Lincoln,GCF_003852215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/215/GCA_003852215.1_ASM385221v1,na,na,na,haploid,archaea,2668974,2668974,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/22/18,2986,2620,50,30425171,74,84.09,0.09629,0.07449,0.04772,0.01021,0.0462,0.06886,0.1035,0.05684,0.04939,0.04733,0.00621,0.02118,0.06431,0.01277,0.07751,0.02181,0.04349,0.03814,0.0666,0.04717,0,0,0,0,0,0,0
GCA_003852135.1,PRJNA347847,SAMN05896255,na,na,2287,2287,Saccharolobus solfataricus,strain=SULG,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385213v1,University of Nebraska-Lincoln,GCF_003852135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/135/GCA_003852135.1_ASM385213v1,na,na,na,haploid,archaea,2668974,2668974,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/24/18,2986,2620,50,30425171,74,84.09,0.09629,0.07449,0.04772,0.01021,0.0462,0.06886,0.1035,0.05684,0.04939,0.04733,0.00621,0.02118,0.06431,0.01277,0.07751,0.02181,0.04349,0.03814,0.0666,0.04717,0,0,0,0,0,0,0
GCA_003852155.1,PRJNA347854,SAMN05896746,na,representative genome,2287,2287,Saccharolobus solfataricus,strain=SULM,na,latest,Complete Genome,Major,Full,29/11/2018,ASM385215v1,University of Nebraska-Lincoln,GCF_003852155.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/852/155/GCA_003852155.1_ASM385215v1,na,na,na,haploid,archaea,2658139,2658139,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,10/24/18,2972,2608,50,30425171,74,84.05,0.09625,0.07447,0.04774,0.01022,0.04619,0.0689,0.10345,0.05684,0.04943,0.04731,0.00622,0.02117,0.06433,0.01275,0.07754,0.02179,0.04347,0.03813,0.06659,0.04719,0,0,0,0,0,0,0
GCA_015654385.1,PRJNA616127,SAMN14482681,na,na,2287,2287,Saccharolobus solfataricus,strain=POZ149,na,latest,Complete Genome,Major,Full,23/11/2020,ASM1565438v1,Institut Pasteur,GCF_015654385.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/654/385/GCA_015654385.1_ASM1565438v1,na,na,na,haploid,archaea,3024820,3024820,35.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/03/2020,3287,2772,52,32647180,74,83.44,0.09628,0.07443,0.04805,0.01039,0.04602,0.06838,0.10302,0.05667,0.04988,0.04718,0.00614,0.02074,0.06478,0.0129,0.07664,0.02188,0.04385,0.0383,0.06705,0.04742,0,0,0,0,0,0,0
GCA_000007005.1,PRJNA108,SAMN02603227,na,na,273057,2287,Saccharolobus solfataricus P2,strain=P2,na,latest,Complete Genome,Major,Full,25/11/2002,ASM700v1,European/Canadian Consortium,GCF_000007005.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/005/GCA_000007005.1_ASM700v1,na,na,na,haploid,archaea,2992245,2992245,35.5,1,1,1,European/Canadian Consortium,Annotation submitted by European/Canadian Consortium,08/22/17,3050,2994,56,na,74,83.68,0.09436,0.07475,0.04826,0.01058,0.04721,0.06814,0.10353,0.05602,0.0496,0.04683,0.00619,0.02097,0.06428,0.01291,0.07742,0.02207,0.04447,0.03807,0.06706,0.04729,0,0,0,0,0,0,0
GCA_000011205.1,PRJNA246,SAMD00061096,na,representative genome,273063,111955,Sulfurisphaera tokodaii str. 7,strain=7,na,latest,Complete Genome,Major,Full,11/05/2004,ASM1120v1,NITE,GCF_000011205.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/205/GCA_000011205.1_ASM1120v1,na,assembly from type material,na,haploid,archaea,2694756,2694756,32.5,1,1,1,NITE,Annotation submitted by NITE,10/07/2016,2865,2816,49,11572479,75,84.05,0.09942,0.07241,0.04918,0.01024,0.0418,0.07161,0.10256,0.05565,0.04868,0.0469,0.00633,0.02092,0.06323,0.01297,0.0809,0.0212,0.04467,0.03869,0.06531,0.04733,0,0,0,0,0,0,0
GCA_009729055.1,PRJNA488459,SAMN09933092,na,representative genome,69656,69656,Sulfurisphaera ohwakuensis,strain=TA-1,na,latest,Complete Genome,Major,Full,04/12/2019,ASM972905v1,North Carolina State University,GCF_009729055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/055/GCA_009729055.1_ASM972905v1,na,assembly from type material,na,haploid,archaea,2803915,2803915,32.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),10/22/19,3016,2771,51,na,75,82.89,0.10006,0.07218,0.0493,0.01028,0.04074,0.07055,0.10288,0.05619,0.04822,0.04642,0.00637,0.02123,0.06394,0.01271,0.07999,0.02116,0.04538,0.03917,0.06566,0.04756,0,0,0,0,0,0,0
GCA_001433455.1,PRJNA274261,SAMN03324231,na,na,55802,55802,Thermococcus barophilus,strain=CH5,na,latest,Complete Genome,Major,Full,05/11/2015,ASM143345v1,Ecole Normale Superieure de Lyon,GCF_001433455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/455/GCA_001433455.1_ASM143345v1,na,na,na,haploid,archaea,2388527,2388527,41.5,1,1,1,Ecole Normale Superieure de Lyon,Annotation submitted by Ecole Normale Superieure de Lyon,03/22/16,2686,2634,50,26769929,85,89,0.08492,0.07518,0.04027,0.01207,0.05078,0.08585,0.10344,0.06973,0.03489,0.0451,0.00602,0.02006,0.06969,0.01615,0.083,0.02374,0.04608,0.04065,0.04853,0.04384,0,0,0,0,0,0,0
GCA_000151105.2,PRJNA19379,SAMN02603625,na,representative genome,391623,55802,Thermococcus barophilus MP,strain=MP,na,latest,Complete Genome,Major,Full,17/12/2010,ASM15110v2,Moore Foundation,GCF_000151105.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/105/GCA_000151105.2_ASM15110v2,na,assembly from type material,na,haploid,archaea,2064237,2064237,41.5,2,2,2,Moore Foundation,Annotation submitted by Moore Foundation,07/25/16,2315,2265,50,21217005,85,90.24,0.08589,0.07497,0.04069,0.01187,0.05049,0.08691,0.10301,0.06876,0.03512,0.04523,0.00585,0.01969,0.06967,0.01613,0.08368,0.02344,0.04617,0.04064,0.04823,0.04356,0,0,0,0,0,0,0
GCA_002214465.1,PRJNA274230,SAMN03324153,na,representative genome,54077,54077,Thermococcus barossii,strain=SHCK-94,na,latest,Complete Genome,Major,Full,05/07/2017,ASM221446v1,Ecole Normale Superieure de Lyon,GCF_002214465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/465/GCA_002214465.1_ASM221446v1,na,assembly from type material,na,haploid,archaea,1922421,1922421,54.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,04/05/2016,2067,1997,52,na,80,95.07,0.06948,0.08362,0.03862,0.01303,0.06314,0.08668,0.10442,0.07598,0.03104,0.04718,0.00541,0.01716,0.07947,0.01667,0.06021,0.02455,0.0437,0.04441,0.04835,0.04688,0,0,0,0,0,0,0
GCA_002214365.1,PRJNA274230,SAMN03324154,na,representative genome,1293037,2264,Thermococcus celer Vu 13 = JCM 8558,strain=Vu 13,na,latest,Complete Genome,Major,Full,05/07/2017,ASM221436v1,Ecole Normale Superieure de Lyon,GCF_002214365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/365/GCA_002214365.1_ASM221436v1,na,assembly from type material,na,haploid,archaea,1866819,1866819,56,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,03/23/16,2007,1905,52,na,87,96.68,0.06405,0.08751,0.03766,0.01225,0.06818,0.08588,0.10517,0.07507,0.03087,0.04779,0.00525,0.01575,0.08328,0.01671,0.05964,0.02444,0.04264,0.04426,0.04758,0.04601,0,0,0,0,0,0,0
GCA_900012635.1,PRJEB12305,SAMEA3721282,na,representative genome,54262,54262,Thermococcus chitonophagus,na,1,latest,Complete Genome,Major,Full,15/04/2016,Pyrococcus chitonophagus genome sequence,University of Athens,GCF_900012635.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/012/635/GCA_900012635.1_Pyrococcus_chitonophagus_genome_sequence,na,na,na,haploid,archaea,1969648,1969648,44.5,1,1,1,University of Athens,Annotation submitted by University of Athens,04/15/16,2205,2113,52,na,85,98.33,0.08293,0.08113,0.03891,0.01211,0.05719,0.0881,0.10209,0.06867,0.03208,0.04584,0.00562,0.0179,0.07234,0.01539,0.07772,0.02385,0.04363,0.04304,0.04795,0.04351,0,0,0,0,0,0,0
GCA_002214605.1,PRJNA274230,SAMN03324156,na,na,54262,54262,Thermococcus chitonophagus,strain=GC74,na,latest,Complete Genome,Major,Full,05/07/2017,ASM221460v1,Ecole Normale Superieure de Lyon,GCF_002214605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/605/GCA_002214605.1_ASM221460v1,na,assembly from type material,na,haploid,archaea,1961979,1961979,44.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,04/11/2016,2165,2061,54,na,85,98.84,0.08321,0.08118,0.0387,0.01205,0.05724,0.08808,0.10254,0.06872,0.03199,0.04583,0.00563,0.01792,0.07226,0.01535,0.0776,0.02375,0.04377,0.0429,0.04796,0.04332,0,0,0,0,0,0,0
GCA_000265525.1,PRJNA167371,SAMN02603492,na,representative genome,163003,163003,Thermococcus cleftensis,strain=CL1,na,latest,Complete Genome,Major,Full,11/06/2012,ASM26552v1,Kyung Hee University,GCF_000265525.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/525/GCA_000265525.1_ASM26552v1,na,assembly from type material,na,haploid,archaea,1950313,1950313,55.5,1,1,1,Kyung Hee University,Annotation submitted by Kyung Hee University,10/19/15,2090,2017,50,22887670,80,97.11,0.06637,0.08502,0.0386,0.01294,0.0655,0.08708,0.10564,0.07711,0.03056,0.0473,0.00537,0.01698,0.07958,0.01657,0.05952,0.02336,0.04279,0.0447,0.04865,0.04634,0,0,0,0,0,0,0
GCA_000022365.1,PRJNA33671,SAMN02603333,na,representative genome,593117,187878,Thermococcus gammatolerans EJ3,strain=EJ3; DSM 15229,na,latest,Complete Genome,Major,Full,12/06/2009,ASM2236v1,"IGM/ Universit Paris-Sud, France",GCF_000022365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/365/GCA_000022365.1_ASM2236v1,na,assembly from type material,na,haploid,archaea,2045438,2045438,53.5,1,1,1,"IGM/ Universit Paris-Sud, France","Annotation submitted by IGM/ Universit Paris-Sud, France",06/25/15,2211,2157,54,19558674,88,94.51,0.06849,0.08396,0.03815,0.01329,0.06245,0.08593,0.10612,0.07343,0.03179,0.04613,0.00566,0.01674,0.07801,0.01618,0.06468,0.02324,0.04309,0.04449,0.0508,0.04737,0,0,0,0,0,0,0
GCA_002214385.1,PRJNA274230,SAMN03324159,na,representative genome,71997,71997,Thermococcus gorgonarius,strain=W-12,na,latest,Complete Genome,Major,Full,05/07/2017,ASM221438v1,Ecole Normale Superieure de Lyon,GCF_002214385.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/385/GCA_002214385.1_ASM221438v1,na,assembly from type material,na,haploid,archaea,1674122,1674122,51.5,1,1,1,NCBI,NCBI Prokaryotic Genome Annotation Pipeline,03/22/16,1865,1781,52,na,85,93.44,0.0717,0.08242,0.03788,0.01276,0.05914,0.08821,0.10512,0.07391,0.03114,0.04685,0.00521,0.01769,0.07625,0.01646,0.07061,0.02377,0.04399,0.04397,0.04847,0.04444,0,0,0,0,0,0,0
